IGBP,TIMESTAMP,LAT,LON,BLUE_L,GREEN_L,RED_L,NIR_L,SWIR1_L,SWIR2_L,NDVI_L,LSWI_L,NIRV_L,NIRVP_L,PAR_M,TA_E,VPD_E
CRO,2015-09-13,41.1651,-96.4766,0.019488686,0.047289469,0.033240588,0.366904078,0.1632523,0.070481265,0.833857148,0.383796358,0.305945588,34.87436996,113.9887985,292.2735736,0.864194311
CRO,2015-09-29,41.1651,-96.4766,0.030218998,0.049925656,0.063702874,0.176229214,0.196272851,0.114482258,0.468992457,-0.054339467,0.082650172,7.677158835,92.8873905,289.6909606,0.672532527
CRO,2015-12-02,41.1651,-96.4766,0.804132917,0.767316182,0.79560209,0.760800962,0.054896282,0.064464874,-0.022359972,0.865340217,-0.017011488,-0.517715228,30.43327125,272.6251691,0.094529931
CRO,2015-12-18,41.1651,-96.4766,0.056842424,0.085323436,0.114880543,0.177522811,0.253493675,0.204042142,0.214232384,-0.176505895,0.038031135,1.425971983,37.4948575,270.0319131,0.234366761
CRO,2016-01-03,41.1651,-96.4766,1.031314115,0.977001799,0.983959998,0.904163336,0.035166216,0.057087741,-0.04226242,0.925174179,-0.038212131,-0.815894916,21.35172513,267.8421974,0.082202055
CRO,2016-02-04,41.1651,-96.4766,1.184073554,1.107071415,1.111160018,0.983198761,0.074249952,0.093100084,-0.061098059,0.859686771,-0.060071536,-1.198428123,19.95001625,263.6890138,0.055691072
CRO,2016-02-20,41.1651,-96.4766,0.044875608,0.071693533,0.097252375,0.154213057,0.220553525,0.16391541,0.226514959,-0.177244389,0.034931564,2.581257765,73.89470875,281.8200938,0.534408319
CRO,2016-03-07,41.1651,-96.4766,0.068152175,0.09588937,0.12480369,0.196610887,0.315000326,0.252795763,0.223409895,-0.230964188,0.043924818,3.644059906,82.96129863,290.9068082,0.702022129
CRO,2016-04-08,41.1651,-96.4766,0.070014971,0.096404559,0.128191305,0.207688837,0.338623391,0.289792551,0.236684226,-0.23977281,0.049156672,5.71081344,116.175755,279.9782168,0.543770374
CRO,2016-05-10,41.1651,-96.4766,0.044230816,0.071406722,0.097777526,0.17160839,0.24226974,0.166624051,0.274070987,-0.171051847,0.047032881,6.822545527,145.059061,291.8990396,0.570361251
CRO,2016-05-26,41.1651,-96.4766,0.060528454,0.084312104,0.111108278,0.194062028,0.296346654,0.226130016,0.271827726,-0.208916673,0.05275144,5.854766419,110.9878036,293.5636584,0.444339368
CRO,2016-06-11,41.1651,-96.4766,0.082280374,0.116221613,0.142065642,0.278814542,0.402970474,0.322170409,0.324911708,-0.182213132,0.090590109,13.33400651,147.1905338,301.7211812,1.669329321
CRO,2016-06-27,41.1651,-96.4766,0.043123103,0.064458544,0.05379953,0.385661563,0.240101159,0.130496983,0.755156801,0.232703038,0.291234953,42.20624347,144.921628,298.6232478,1.110444295
CRO,2016-12-04,41.1651,-96.4766,1.145611032,1.069764864,1.074106688,0.973385764,0.05393796,0.076048338,-0.04919233,0.89948904,-0.047883113,-0.666957182,13.92886,275.2070109,0.165099838
CRO,2017-01-05,41.1651,-96.4766,0.662638403,0.630873274,0.670704713,0.692453877,0.114395973,0.131641621,0.015954978,0.716460038,0.011048086,0.203452088,18.41514325,261.0913359,0.138051411
CRO,2017-01-21,41.1651,-96.4766,0.030434114,0.057104114,0.08157517,0.13743746,0.169440727,0.111308048,0.25506424,-0.104114757,0.035055381,1.862788851,53.13845625,277.9356937,0.158599553
CRO,2017-02-22,41.1651,-96.4766,0.06082509,0.083639191,0.111276991,0.17565698,0.287793732,0.237631109,0.22437214,-0.242130133,0.039412532,3.02245188,76.68758375,286.2517198,0.745253177
CRO,2017-04-11,41.1651,-96.4766,0.077977292,0.103728394,0.134547862,0.216048771,0.349015112,0.301472802,0.232463469,-0.235409841,0.050223447,5.882448832,117.1255503,281.5546837,0.44236629
CRO,2017-04-27,41.1651,-96.4766,0.075658823,0.106011019,0.1420739,0.237978342,0.368352763,0.311600901,0.252345418,-0.211761539,0.060052744,7.263175757,120.9466087,281.3558782,0.454378257
CRO,2017-05-13,41.1651,-96.4766,0.077150524,0.107045248,0.142223831,0.236731972,0.394139511,0.350736164,0.249390932,-0.249726915,0.059038807,8.913001095,150.9685163,291.615893,1.065213412
CRO,2017-05-29,41.1651,-96.4766,0.0943326,0.13155311,0.165347315,0.292469275,0.440291278,0.383407962,0.27767006,-0.201996863,0.081209961,11.21338751,138.0789663,290.4216728,0.987663151
CRO,2017-06-14,41.1651,-96.4766,0.032165099,0.054455692,0.04515573,0.32710862,0.201700085,0.103076682,0.757399656,0.237143226,0.247751957,38.57532386,155.7013894,298.1131554,1.338312924
CRO,2017-06-30,41.1651,-96.4766,0.021767179,0.041484448,0.023020619,0.458373662,0.152813873,0.058020827,0.90435857,0.499817898,0.41453415,54.73867033,132.0486391,294.6369896,0.817244049
CRO,2017-07-16,41.1651,-96.4766,0.015675636,0.036235711,0.023739572,0.468377226,0.136530504,0.050524354,0.903520578,0.548497967,0.423188462,66.57231281,157.3112664,301.8410606,1.755552256
CRO,2017-08-17,41.1651,-96.4766,0.016678977,0.035240515,0.024620587,0.382563316,0.138526358,0.056346818,0.879068957,0.468252016,0.336299536,45.38465788,134.9530793,295.8767509,1.025521774
CRO,2017-09-02,41.1651,-96.4766,0.016725408,0.048655009,0.025944175,0.333343379,0.13437497,0.057290025,0.855579883,0.430591725,0.285201889,30.27367833,106.1482392,296.0074412,0.737388606
CRO,2017-10-20,41.1651,-96.4766,0.041801104,0.060194695,0.077688814,0.132980315,0.223386996,0.15107138,0.262456591,-0.253721707,0.03490156,2.097366429,60.093773,292.5215702,0.773485176
CRO,2017-11-05,41.1651,-96.4766,0.08177,0.128948604,0.182854219,0.298868381,0.375273899,0.250334363,0.240831885,-0.113388187,0.071977036,4.208593632,58.47133875,278.0675106,0.340825238
CRO,2017-11-21,41.1651,-96.4766,0.063165853,0.090859371,0.12437521,0.199125322,0.281992306,0.225624714,0.231066427,-0.172628312,0.046011177,2.359746579,51.2863775,275.0996488,0.371989065
CRO,2017-12-07,41.1651,-96.4766,0.061214708,0.090951636,0.126087983,0.199986154,0.278205891,0.221923909,0.226629968,-0.164181191,0.045322856,2.059927414,45.45008,267.4121278,0.221681093
CRO,2018-01-08,41.1651,-96.4766,0.14283671,0.208228597,0.256998576,0.328719182,0.126461388,0.09453924,0.122449089,0.437562705,0.040251364,2.073148734,51.505055,273.7028147,0.17971852
CRO,2018-01-24,41.1651,-96.4766,1.180124216,1.11991661,1.113682941,1.006019639,0.054485141,0.076314435,-0.050791702,0.897415234,-0.05109745,-0.493299899,9.654100125,268.1460037,0.085149785
CRO,2018-02-25,41.1651,-96.4766,0.437836746,0.447752104,0.469563333,0.494631041,0.0653115,0.0654064,0.025998605,0.765982491,0.012859717,0.876590994,68.1656525,271.0874303,0.198171319
CRO,2018-03-13,41.1651,-96.4766,0.060999155,0.089046282,0.120713554,0.191216146,0.274639242,0.215567568,0.226020775,-0.179469855,0.043218822,4.121695538,95.3680685,274.391578,0.336800111
CRO,2018-05-16,41.1651,-96.4766,0.076222157,0.102149829,0.134299259,0.224468646,0.370849147,0.314434293,0.251330694,-0.246127615,0.05641586,8.33642572,147.7674124,293.439764,0.749502569
CRO,2018-06-01,41.1651,-96.4766,0.071144035,0.103220987,0.123129044,0.273739821,0.373308908,0.297935524,0.379497587,-0.153989056,0.103883601,15.93514283,153.3942088,300.5553926,1.911573179
CRO,2018-07-03,41.1651,-96.4766,0.022807567,0.057163624,0.034088669,0.49600056,0.179429208,0.072999676,0.871385166,0.468587686,0.432207531,65.69893264,152.0078388,300.8787251,1.148086765
CRO,2018-07-19,41.1651,-96.4766,0.021715109,0.043644216,0.027092033,0.442210489,0.159668924,0.065125517,0.884543415,0.469243341,0.391154376,58.64808429,149.9359024,299.7996928,1.323881008
CRO,2018-10-23,41.1651,-96.4766,0.043948181,0.060686344,0.0815861,0.145005588,0.244659582,0.1672813,0.27988444,-0.255697393,0.040584808,2.886819335,71.13054125,281.5656643,0.424990672
CRO,2018-12-10,41.1651,-96.4766,0.786270836,0.746871731,0.772039143,0.734789356,0.071044119,0.081565224,-0.024720655,0.822938306,-0.018164474,-0.494773838,27.238545,265.0347576,0.060976139
CRO,2019-02-12,41.1651,-96.4766,0.981908388,0.929185201,0.949346423,0.893698584,0.105646973,0.117545095,-0.030193424,0.788545932,-0.02698382,-0.992707177,36.78897813,268.5465755,0.180774589
CRO,2019-03-16,41.1651,-96.4766,0.035770447,0.065377092,0.092838222,0.157042337,0.182114452,0.119022375,0.256939217,-0.073888756,0.040350335,4.011872868,99.42601125,275.9231936,0.322959758
CRO,2019-04-01,41.1651,-96.4766,0.055902399,0.082901553,0.110561747,0.177170254,0.259757829,0.201489829,0.231494956,-0.189168131,0.04101402,4.547019369,110.8650005,281.0679436,0.510149841
CRO,2019-05-03,41.1651,-96.4766,0.100435667,0.13239922,0.175178234,0.29241376,0.463868075,0.390784752,0.250721842,-0.22685497,0.073314517,8.768302788,119.5984534,285.625583,0.471258827
CRO,2019-06-04,41.1651,-96.4766,0.043922992,0.077949764,0.096852135,0.215322198,0.26615235,0.16654928,0.37949969,-0.105692762,0.081714707,12.49874978,152.9559391,297.2854678,0.681883604
CRO,2019-08-23,41.1651,-96.4766,0.01866699,0.044124189,0.029053159,0.431056578,0.14576952,0.061304775,0.873712046,0.494583363,0.376619325,43.42444191,115.3006208,295.2002958,0.761146768
CRO,2019-09-24,41.1651,-96.4766,0.026959798,0.053858896,0.061477813,0.209095784,0.187519095,0.100928103,0.545574187,0.054328426,0.114077262,10.65818234,93.42950688,296.4871057,0.759737225
CRO,2019-10-26,41.1651,-96.4766,0.041338654,0.061683976,0.087922189,0.15981683,0.242859144,0.156425692,0.290203136,-0.206327613,0.046379345,3.228164869,69.6035025,280.9623884,0.440723642
CRO,2019-11-11,41.1651,-96.4766,0.306436253,0.396593344,0.490114024,0.652128322,0.217785815,0.178957011,0.141838813,0.499156413,0.092497107,3.318491998,35.87671125,266.1698462,0.180606948
CRO,2019-11-27,41.1651,-96.4766,0.792572477,0.739300452,0.764594316,0.746236386,0.089936397,0.091318767,-0.012150885,0.784774601,-0.009067433,-0.160762645,17.7296765,270.7659486,0.090541848
CRO,2019-12-13,41.1651,-96.4766,0.052784331,0.094632317,0.134324867,0.218824001,0.248272225,0.178074278,0.23927341,-0.062918334,0.052358765,1.749414102,33.41205825,271.7934138,0.104860471
CRO,2020-01-14,41.1651,-96.4766,-0.012662012,0.061435639,0.110589975,0.211092363,0.204682018,0.156519191,0.312427437,0.015722924,0.065951046,3.430963755,52.02288625,270.4676863,0.13587453
CRO,2020-02-15,41.1651,-96.4766,0.070660609,0.101327768,0.135568544,0.206710703,0.305698175,0.246383676,0.2078483,-0.193309634,0.042964468,3.012024423,70.10500875,274.5326424,0.340993731
CRO,2020-03-02,41.1651,-96.4766,0.070340158,0.10303967,0.139025453,0.21545526,0.302719415,0.237088004,0.215610624,-0.168491045,0.046454443,3.406642346,73.33297155,277.2681847,0.355232485
CRO,2020-04-19,41.1651,-96.4766,0.077332141,0.104575232,0.138396244,0.222797629,0.349297851,0.292653672,0.233673357,-0.221213025,0.05206187,6.79557615,130.5288528,283.4807428,0.530761257
CRO,2020-05-05,41.1651,-96.4766,0.079003314,0.108507847,0.145486016,0.245533252,0.37932203,0.316565765,0.255862675,-0.214175302,0.062822795,8.374567768,133.304604,286.4596202,0.72846626
CRO,2020-06-22,41.1651,-96.4766,0.047709907,0.074058573,0.064778201,0.420184372,0.279062885,0.159384827,0.732852784,0.20277792,0.307933287,45.82793128,148.8242203,294.5907008,0.480616164
CRO,2020-07-08,41.1651,-96.4766,0.02335639,0.042648642,0.024156488,0.483576016,0.160889848,0.061522186,0.904845612,0.50037341,0.437561636,69.24216885,158.2455205,302.8938789,2.041713452
CRO,2020-08-09,41.1651,-96.4766,0.020261834,0.0374032,0.02249306,0.434176285,0.147988963,0.055993918,0.901490828,0.491472407,0.391405939,55.29302363,141.2677176,301.4329688,1.249426552
CRO,2020-08-25,41.1651,-96.4766,0.018409044,0.046344369,0.029064813,0.373001027,0.149670794,0.06233006,0.855422618,0.427305264,0.319073515,38.26477917,119.9246486,302.0718257,2.179437571
CRO,2020-09-26,41.1651,-96.4766,0.085096001,0.128882812,0.174729343,0.333562008,0.39580694,0.254637214,0.312483508,-0.085402707,0.104232626,7.886742103,75.66481233,298.4104322,1.669689114
CRO,2020-10-12,41.1651,-96.4766,0.075505708,0.116467099,0.170667179,0.304213677,0.36955136,0.255643693,0.281221062,-0.096979282,0.085551293,7.157768204,83.66639375,289.1395919,1.220123099
CRO,2020-10-28,41.1651,-96.4766,0.078081599,0.113424323,0.157034321,0.254107962,0.330791116,0.246597346,0.236107172,-0.130902175,0.059996712,3.845222886,64.09056,277.4064363,0.398658421
CRO,2020-11-29,41.1651,-96.4766,0.067789978,0.100331369,0.134952851,0.210180107,0.308044659,0.239020562,0.217966015,-0.188806735,0.04581212,2.081887944,45.4440425,275.3976529,0.35128446
WET,2015-04-23,40.0201,-83.0183,0.054778219,0.075479004,0.073345665,0.17065983,0.147657522,0.093194013,0.398819562,0.108763326,0.068062479,4.509759327,66.25911113,278.16701,0.412585879
WET,2015-06-10,40.0201,-83.0183,0.036919469,0.068084317,0.04380386,0.349266556,0.139935972,0.063843091,0.777119528,0.423425045,0.271421861,38.59865046,142.20907,296.6778501,1.161800051
WET,2015-07-28,40.0201,-83.0183,0.0346106,0.06237661,0.04112468,0.324585139,0.133479039,0.059168125,0.775096661,0.420395319,0.251584858,32.15448547,127.8077138,298.8189831,1.059303194
WET,2015-08-13,40.0201,-83.0183,0.036645572,0.069744189,0.047789801,0.350230215,0.151768557,0.070592574,0.759862322,0.396772817,0.266126745,36.42024316,136.8529991,293.9884911,0.886537006
WET,2015-09-14,40.0201,-83.0183,0.032784598,0.059582384,0.044019205,0.271006277,0.136700025,0.065974146,0.720535589,0.333071185,0.195269667,22.06783824,113.0121159,289.2645257,0.778308859
WET,2015-12-19,40.0201,-83.0183,0.047693856,0.058343856,0.068587733,0.137089858,0.17186191,0.117996486,0.333055851,-0.099695821,0.045658579,2.088628655,45.744495,270.9556109,0.24932531
WET,2016-02-05,40.0201,-83.0183,0.05063147,0.060896599,0.071953788,0.133907509,0.160113706,0.109138075,0.300948847,-0.074984461,0.04029931,2.580708916,64.038538,271.6663405,0.219580563
WET,2016-04-25,40.0201,-83.0183,0.065849844,0.091169697,0.091439767,0.230625296,0.215634157,0.135383705,0.432165871,0.031896015,0.099668382,10.25286477,102.8697826,290.3245913,0.723559327
WET,2016-06-12,40.0201,-83.0183,0.028043736,0.053935569,0.035332857,0.310598617,0.12440582,0.056698655,0.795723373,0.429905401,0.247150579,39.43683192,159.5660106,296.7236621,1.251542576
WET,2016-06-28,40.0201,-83.0183,0.028817291,0.050236242,0.031982421,0.285262154,0.104270487,0.047886756,0.798373723,0.468121087,0.227745808,28.33427289,124.4118306,295.2474308,1.022702339
WET,2016-09-16,40.0201,-83.0183,0.02714936,0.05275539,0.036936017,0.300283021,0.130919165,0.05952327,0.780937534,0.397983548,0.234502282,23.06694309,98.36553788,295.6687857,0.949516126
WET,2016-10-18,40.0201,-83.0183,0.0377192,0.060676199,0.055247212,0.228195053,0.147911278,0.072456402,0.610169555,0.219882577,0.139237674,7.51401171,53.96536375,296.3622481,0.977447069
CSH,2014-09-21,43.0645,-116.7486,0.058712721,0.092994099,0.111581185,0.204955427,0.234155055,0.171204989,0.294987176,-0.066458819,0.060459223,3.705458846,61.2885625,291.3269005,1.227907933
CSH,2014-10-07,43.0645,-116.7486,0.040762728,0.055897658,0.070400792,0.136428339,0.204942887,0.149920603,0.319237171,-0.200722624,0.043552997,3.570287698,81.97570625,288.7051105,1.053022274
CSH,2014-11-08,43.0645,-116.7486,0.0410925,0.06629625,0.07847875,0.13592625,0.16278,0.1226025,0.267939181,-0.089916461,0.036419968,1.629876723,44.75228318,279.2889379,0.281096697
CSH,2014-11-24,43.0645,-116.7486,0.713899881,0.67716062,0.685494124,0.639360375,0.04490367,0.057741561,-0.034821747,0.868446162,-0.022263645,-0.867223568,38.95245158,272.5416622,0.154725043
CSH,2015-02-19,43.0645,-116.7486,0.346985416,0.383313702,0.395479043,0.363366199,0.068624121,0.054191679,-0.042318041,0.668128273,-0.015376946,-0.975175378,63.41801538,277.7504616,0.306655849
CSH,2015-03-07,43.0645,-116.7486,0.49278,0.50323,0.5192075,0.4882425,0.0614975,0.0510475,-0.030736017,0.776266963,-0.01500663,-1.187010541,79.09907625,278.0740407,0.386618457
CSH,2015-05-10,43.0645,-116.7486,0.047913736,0.071086891,0.07852743,0.173212996,0.204809689,0.157856984,0.3761238,-0.083798885,0.06514953,8.737734905,134.1181563,284.9283613,1.007968116
CSH,2015-06-11,43.0645,-116.7486,0.034899669,0.058735978,0.054949137,0.213253638,0.190065835,0.123328078,0.590241847,0.056925857,0.125871221,20.44730059,162.4461926,294.0288658,2.002555971
CSH,2015-06-20,43.0645,-116.7486,0.045723259,0.073465722,0.070562085,0.249110753,0.212488768,0.141543658,0.558535624,0.079107215,0.13913723,19.63502809,141.1198721,292.2165286,1.65186449
CSH,2015-06-27,43.0645,-116.7486,0.032636,0.068160709,0.065602731,0.23600297,0.169255221,0.102656672,0.564976853,0.163979314,0.133336215,19.77759309,148.3287419,302.1182105,3.422015192
CSH,2015-07-13,43.0645,-116.7486,0.036157364,0.061088007,0.061822022,0.222391572,0.187897236,0.117672923,0.564960837,0.08434988,0.125642529,11.23524999,89.42234863,291.2199332,0.992938557
CSH,2015-07-22,43.0645,-116.7486,0.044740386,0.074296413,0.076670999,0.25250537,0.230580934,0.144609323,0.534164624,0.045659853,0.134879436,11.02664602,81.7518693,293.158741,1.309549519
CSH,2015-07-29,43.0645,-116.7486,0.038948188,0.062906855,0.068781437,0.200891202,0.204484382,0.137115404,0.489889394,-0.008677555,0.098414469,14.71998894,149.57139,291.8774878,1.757224676
CSH,2015-08-14,43.0645,-116.7486,0.050992278,0.07888601,0.091862393,0.223899557,0.255930587,0.170009068,0.418154132,-0.066693223,0.093624525,11.27571167,120.4354488,298.8538488,2.867411996
CSH,2015-08-23,43.0645,-116.7486,0.050916814,0.075007318,0.090283571,0.196490132,0.238277646,0.165788024,0.370349722,-0.096035534,0.072770066,8.969220062,123.2542525,294.5006339,2.139122474
CSH,2015-08-30,43.0645,-116.7486,0.051182322,0.080055107,0.097639805,0.201554794,0.236907595,0.164265995,0.347315723,-0.080533416,0.070003149,8.32032812,118.8564838,290.7239348,1.460226527
CSH,2015-09-08,43.0645,-116.7486,0.046876335,0.067124638,0.086599832,0.180010881,0.237479805,0.166460629,0.35036495,-0.137668808,0.063069503,7.239214391,114.781535,289.6133321,1.314064185
CSH,2015-10-10,43.0645,-116.7486,0.041097137,0.057395642,0.073143712,0.143105217,0.207488718,0.149743933,0.323523011,-0.183601762,0.046297831,3.666067246,79.184428,291.9595464,1.653367436
CSH,2015-11-11,43.0645,-116.7486,0.371903334,0.390004672,0.400480586,0.46014193,0.017266143,0.034320433,0.069323475,0.927586142,0.031898638,1.076568026,33.7496552,272.8887221,0.211671657
CSH,2016-01-14,43.0645,-116.7486,0.753044374,0.641861617,0.592278157,0.502580772,0.085944431,0.10796553,-0.081925975,0.720315,-0.04117442,-1.434014567,34.82780275,269.1789646,0.08836581
CSH,2016-03-02,43.0645,-116.7486,0.756303669,0.741820567,0.734527085,0.588192398,0.006702006,0.010375142,-0.110631686,0.977848379,-0.065072717,-3.644572618,56.007691,277.827809,0.403352946
CSH,2016-03-18,43.0645,-116.7486,0.866244754,0.840377957,0.850499615,0.785998919,0.056691182,0.064706046,-0.039413843,0.865297827,-0.030979238,-2.913045281,94.03218,273.8282776,0.282351305
CSH,2016-04-26,43.0645,-116.7486,0.501265023,0.51827052,0.531898969,0.514828267,0.06372587,0.050845442,-0.016308644,0.771845853,-0.008396151,-0.954678159,113.704265,278.9411786,0.50580726
CSH,2016-05-12,43.0645,-116.7486,0.063484066,0.083037755,0.091123706,0.174344979,0.216900429,0.166610478,0.313488098,-0.121754099,0.054655076,7.966430417,145.75829,288.471419,1.303299307
CSH,2016-05-28,43.0645,-116.7486,0.039696212,0.062716044,0.065842408,0.181140494,0.202584937,0.147315503,0.466826187,-0.056471975,0.084561126,12.56381003,148.5766646,283.3810399,0.850834252
CSH,2016-06-13,43.0645,-116.7486,0.061884537,0.110065556,0.113831019,0.290630556,0.260285833,0.200595556,0.437123199,0.055082394,0.127041358,18.51003645,145.7008704,290.4575106,1.641370778
