TA_E,VPD_E,PAR_M,NDVI_L,NIRV_L,LSWI_L,NIRVP_L,prediction_label
258.90848,0.064883724,57.993725,0.93976015,0.25822496,0.7464437,14.975429,-0.011733651770250174
270.45306,0.18491252,78.69996,0.8912576,0.21638073,0.608938,17.029156,1.0312673011642766
274.18442,0.3415039,86.94958,0.76731235,0.16444798,0.56298584,14.298682,2.20768978996039
283.94653,0.63119245,137.79614,0.7952089,0.1642678,0.39842466,22.63547,8.271820789381055
278.85724,0.4933997,121.89985,0.7817941,0.17798138,0.3726562,21.695902,6.559987054281049
295.80896,1.3023258,162.59799,0.8377988,0.2006343,0.42292866,32.622738,8.650740535742115
298.7669,0.96498317,145.60005,0.8455526,0.20701373,0.44099924,30.141209,10.220638147088888
297.62683,1.1572284,151.98923,0.80546695,0.20619193,0.44732082,31.338953,10.549499047210016
289.1721,0.72424173,123.61987,0.87543124,0.2184936,0.5081269,27.01015,11.244991622970849
296.38663,1.133043,121.72945,0.87342983,0.22655885,0.49579772,27.578884,11.583980797911922
292.9025,0.90957046,123.254425,0.8762245,0.20990342,0.5021094,25.871525,12.014806289248236
291.21887,0.9100571,98.60486,0.8353783,0.13528535,0.46127087,13.339793,7.9286567038350455
289.932,0.89765596,74.2785,0.8652414,0.20600611,0.5244271,15.301826,8.002436027159549
288.43604,0.8410398,80.62361,0.84740764,0.17627773,0.4858992,14.212147,7.164591673290404
271.59735,0.24248515,46.49955,0.86525893,0.18857859,0.55287516,8.768819,1.3805677700063022
281.96545,0.4501956,71.61744,0.77728,0.18621881,0.5518172,13.336514,5.918991295440474
283.56314,0.6421356,139.21895,0.80774564,0.20295194,0.38672596,28.254755,8.519259467748727
297.89545,1.6778957,159.1075,0.81715775,0.20320427,0.41374022,32.33132,10.727832641204454
296.71338,1.6690311,160.67404,0.8414185,0.21880937,0.42026103,35.156986,8.648608289753069
295.73926,0.7983307,78.17049,0.8550951,0.22519116,0.5037358,17.603302,8.747344739161829
296.24625,0.7047528,118.14735,0.8729295,0.18970634,0.5068618,22.413301,11.414462188649097
291.1391,0.7047423,119.160965,0.8726397,0.19498727,0.492743,23.234873,10.937326693711716
291.7204,0.76753724,59.698803,0.87215906,0.19843617,0.49171212,11.846401,7.693703835599706
293.76016,1.0485592,152.63385,0.420792,0.1216318,-0.008663988,18.56513,4.640678960047392
297.3865,0.8812929,156.22942,0.9021645,0.60069466,0.4986356,93.846176,18.163762447878952
291.73178,0.7414535,115.56216,0.38900563,0.08647539,-0.10518704,9.993282,2.2386748754401227
286.08096,0.43152267,76.246666,0.25418097,0.074634984,-0.11541867,5.6906686,0.753863363080928
277.7341,0.2678421,70.54211,0.33496895,0.05420568,0.06603345,3.8237827,1.1702324652059524
272.3726,0.23999394,38.853832,0.009296182,0.007987283,0.8657862,0.3103366,0.3061882401939482
275.20505,0.095602654,22.431704,-0.054484557,-0.056368865,0.92690784,-1.2644497,0.5169352250171161
264.53546,0.06876727,46.199265,-0.046432022,-0.04724388,0.8005597,-2.1826324,0.04772891001723403
258.49368,0.06188158,58.2141,-0.05125956,-0.048093673,0.8528154,-2.7997298,0.025591093831499052
270.63788,0.1920058,79.803314,-0.078439444,-0.059881542,0.92942256,-4.7787457,0.2601914872097034
274.08905,0.33953798,86.0422,0.28938904,0.07532271,-0.031004636,6.4809313,0.8956690969972145
269.66638,0.21598114,57.448296,0.42847565,0.16540933,0.0904402,9.502484,1.0610235623202042
283.94427,0.63248974,138.13947,0.30653784,0.077342674,-0.09649646,10.684075,1.5571594011574066
273.61502,0.23151778,96.35485,0.19846733,0.04160306,-0.21463133,4.0086565,0.15530673819662139
296.07498,0.956941,151.87315,0.590817,0.14078091,0.026545687,21.38084,5.4217905747324515
299.03577,1.317281,153.29663,0.64420706,0.16757521,0.058787204,25.688715,6.266730906159749
300.4888,0.8298498,112.27455,0.5988533,0.18030842,0.093253165,20.244047,5.216774974153222
288.31482,0.441541,58.57887,0.40560293,0.06175728,0.007874563,3.6176715,1.5238745750283214
270.27383,0.22680558,53.399956,0.3460566,0.060844224,-0.1631341,3.249079,0.2862808824172714
264.15955,0.20104249,48.748463,0.22690313,0.056313198,-0.00778266,2.7451818,0.11977235140699903
286.50986,0.57157326,59.860012,0.25921446,0.052423768,0.011088868,3.1380873,0.8956374265883493
286.739,0.6719053,151.21732,0.5087345,0.11083219,0.047039907,16.759747,3.8982649116419137
299.20853,1.7258831,144.23274,0.5610996,0.14502518,-0.054562893,20.917381,4.834846554872162
295.47192,1.2415715,144.03189,0.7320396,0.24360877,0.20342593,35.08743,8.577902183207229
289.95337,0.4246223,59.10745,0.34325656,0.063863724,-0.12825811,3.774822,1.0248996712106424
260.675,0.08403901,40.22336,0.094135635,0.04701592,0.616837,1.8911382,0.04895792113510183
272.8027,0.11960263,50.61716,0.04951411,0.02291979,0.5971005,1.1601348,0.3061882401939482
285.06464,0.6709608,129.90027,0.3609453,0.08383437,-0.116479464,10.890108,2.179145981752434
289.5037,0.8441426,146.24783,0.4330248,0.10365573,-0.06789562,15.159427,3.1901843180487233
301.26535,1.1338522,153.5753,0.6732787,0.20120981,0.13505554,30.900858,7.532891820283851
303.05615,1.6134237,150.17131,0.71411264,0.21807472,0.1898676,32.748566,8.174874481043636
300.61996,1.324692,127.786224,0.6758024,0.19650938,0.12466883,25.11119,6.840250169342034
300.05215,1.2398045,121.23074,0.6806197,0.18828237,0.11522774,22.825613,6.092663057638812
291.9775,0.6815953,104.48051,0.6383472,0.15359777,0.08036885,16.047974,4.115448118867889
292.11197,0.8549738,65.9268,0.48357996,0.1070038,-0.03262491,7.0544186,1.9509044851878576
276.5523,0.26642045,54.634624,0.3528596,0.06700924,-0.19324957,3.6610246,0.48073654919443515
268.85416,0.11940707,69.81042,0.17498855,0.046692166,0.08433758,3.2595994,0.22479125966364097
281.95276,0.40083495,87.17748,0.29526827,0.08047929,-0.018306345,7.0159817,1.6996179287395514
288.94836,0.80086935,145.72878,0.35683382,0.08634955,-0.10943361,12.583612,2.5121294589327308
296.3574,0.82674664,146.42332,0.49851933,0.13594648,-0.005651568,19.905735,4.593299595738354
301.86697,1.90113,151.23946,0.57419795,0.16488701,0.041055042,24.937422,6.308480113801372
295.13773,1.0717425,160.4251,0.61912876,0.17630821,0.061050344,28.284262,6.613538646374954
298.40967,1.4041402,119.59851,0.60485303,0.17898871,0.012240927,21.406784,5.138515062253216
294.9623,0.90179527,112.48762,0.58639735,0.063514054,0.25385684,7.144544,3.8130986358605994
291.68268,0.8587297,96.60607,0.59653217,0.16051449,0.033162013,15.506673,3.4847506915208113
290.68655,1.1558384,87.48224,0.4876852,0.11820887,-0.04570224,10.341177,2.491369519819674
284.3561,0.8505071,69.189354,0.36088493,0.087801084,-0.10254596,6.0749,1.390039511056785
283.5168,0.51135206,40.464508,0.26475367,0.07355062,-0.0357295,2.9761899,0.6497890539495524
284.2212,0.5794316,127.17114,0.27404398,0.061810628,-0.19152059,7.860528,0.77040921401803
286.33936,0.7301531,149.1902,0.3261328,0.07187095,-0.18071122,10.722443,1.6121102264969993
301.4242,1.5613947,158.2718,0.6263522,0.18199281,0.060479175,28.80433,7.757266015944754
298.97308,1.423495,155.91043,0.63435704,0.17091171,0.033408552,26.64692,6.559894109501315
299.10876,1.7156843,145.79744,0.57422894,0.15312049,0.031739116,22.324574,5.211760320273178
282.39023,0.6137028,46.421345,0.37421358,0.079949215,-0.13273473,3.71135,0.9718094903989544
269.82312,0.28290325,58.05817,0.2901191,0.061962456,-0.16507165,3.5974267,0.23014011663016085
297.2709,1.0713568,157.39655,0.61558175,0.16089168,0.036478594,25.323795,6.528466665506228
298.1048,1.4236671,129.23381,0.6150026,0.170756,0.03444812,22.067448,5.629349124957585
287.97156,0.69507635,87.83878,0.6009114,0.13888194,0.004404472,12.19922,3.522066331198289
289.13657,0.5167691,79.72306,0.488175,0.102723114,-0.08505588,8.189402,1.8937100484540828
278.96814,0.22174062,51.137497,0.35445067,0.062907405,-0.117382355,3.2169273,0.8323300003821806
264.70804,0.18993314,51.94097,0.27936757,0.05086619,-0.20400487,2.6420393,0.039433912483657775
264.8095,0.21079859,84.34242,0.25049606,0.053505585,-0.18779694,4.5127907,0.12912671690148925
284.86777,0.6073359,96.21054,0.23939621,0.054866113,-0.16291735,5.2786984,0.5751408666402951
285.39423,0.6861136,114.799515,0.24496198,0.052703947,-0.21543369,6.0503874,0.7575586691422775
295.5649,0.9291713,149.50662,0.6067775,0.1469753,0.11568775,21.97378,6.211725650656907
296.02875,0.91656524,142.56993,0.66638196,0.20263344,0.11750709,28.889435,7.089109400270606
295.63013,1.0541985,128.29619,0.7839743,0.28150836,0.29361185,36.11645,9.344415881736076
302.07153,1.5814387,116.70378,0.73379195,0.24007285,0.23578814,28.017408,7.437226249973499
294.58075,0.9419098,73.98659,0.5798977,0.14228715,0.05628876,10.527342,3.088473501825698
281.6179,0.43409583,64.13487,0.37499076,0.07339024,-0.1322328,4.7068734,1.0874495784059743
269.93924,0.24708351,53.49009,0.29548535,0.055652484,-0.1558939,2.9768565,0.1770175733134875
276.8493,0.23494326,61.10414,0.28035435,0.054531317,-0.1529154,3.3320892,0.4320537407566008
284.04147,0.6025967,86.87866,0.2628614,0.058742635,-0.16907603,5.103482,0.646797436291369
283.5356,0.7633644,83.46546,0.27574933,0.056066032,-0.19390513,4.6795774,0.536205372851953
295.66208,1.0777193,142.40993,0.5765926,0.1377884,0.012748232,19.622435,4.678584406265301
302.36545,1.7075366,148.96577,0.5891226,0.15556633,0.023277014,23.174059,5.506638241396571
300.74274,0.9260293,160.0373,0.6341364,0.16154948,0.045066375,25.853941,6.823252573005008
304.65637,1.9654006,149.37593,0.7172902,0.21835689,0.14732365,32.617264,8.590296326468652
283.61737,0.48962617,49.39287,0.43477803,0.1228441,-0.042842727,6.067623,1.7587435181170252
268.16873,0.21557966,48.86495,0.36284864,0.08552534,-0.12076152,4.1791916,0.350635603779566
276.55914,0.47005817,50.329163,0.32394555,0.0724075,-0.15978223,3.644209,0.5348672003291239
277.37427,0.3602597,75.76696,0.26382732,0.05693293,-0.21071914,4.313635,0.4023217140555364
278.61545,0.4401833,88.03648,0.26277623,0.058497254,-0.20126557,5.149893,0.47780956876956754
290.891,0.8941512,147.83862,0.4420584,0.1071298,-0.100805596,15.837922,3.360696676732124
296.52057,1.0770633,130.56393,0.67576444,0.22215943,0.12225418,29.00601,7.301478345881417
300.10876,1.1227503,154.33038,0.69671136,0.22094712,0.1681453,34.098854,8.610365346230852
302.01843,1.5949608,142.11488,0.6770259,0.20368527,0.12476054,28.946709,7.214213685613175
294.2404,0.58845645,82.99286,0.52909535,0.12587994,0.001239643,10.447137,3.1566093553917045
281.02377,0.45908642,69.87215,0.46552402,0.106956206,-0.066188015,7.47326,1.5629071761944346
264.06552,0.14260425,49.280197,0.07119898,0.047797672,0.7500976,2.3554788,0.10209886208112115
283.178,0.48525348,105.251335,0.24555057,0.063986555,-0.14811932,6.73467,0.7987563337413535
272.38135,0.3109424,117.437645,0.23723525,0.058756527,-0.10883033,6.900228,0.7861658211726685
288.3882,0.8979912,134.80391,0.2700153,0.0727586,-0.15479623,9.808145,1.0802429132698645
296.29565,1.2437719,146.8899,0.35288018,0.09572815,-0.113865145,14.061498,2.2632661151516382
302.67322,1.9797823,152.75499,0.624673,0.1836275,0.07143705,28.050018,6.671469794983658
303.85083,1.9607052,144.54483,0.6625381,0.21900815,0.10550431,31.656494,8.504352486671722
297.00006,0.9611626,85.06261,0.48932725,0.1459788,-0.040818073,12.417336,2.8866773471329603
299.09146,0.90406936,108.80711,0.5158182,0.15074806,-0.04162769,16.40246,3.140218513280123
263.49448,0.109503634,61.111748,-0.002548694,-0.001868559,0.7488925,-0.114190936,0.0787320347775184
270.97556,0.12701519,31.14804,-0.028661935,-0.020899784,0.8345178,-0.6509873,0.2601914872097034
288.17252,0.9167074,139.19989,0.3535019,0.08542315,-0.14578466,11.890893,2.472258107342274
300.27106,0.9196196,157.36543,0.6694569,0.21886308,0.10978704,34.441486,9.209423492329663
280.99228,0.4259925,126.05078,0.3675569,0.081110895,-0.11513233,10.224092,1.7151660825652886
292.17465,0.81904817,143.63622,0.7435577,0.2336104,0.31156752,33.554913,8.8626120630474
297.6221,1.2183472,164.09023,0.7829214,0.24773371,0.3199019,40.65068,9.81790346533771
297.86572,1.1680672,145.45995,0.77542573,0.32941744,0.32947424,47.91704,13.616269799215573
302.11206,1.7772043,128.04836,0.58303434,0.15121764,0.10399753,19.363169,5.897874006614889
293.59793,1.1418362,85.23232,0.641555,0.17720489,0.12404089,15.103584,3.946053087410995
292.3621,1.0295942,91.10676,0.6141741,0.1700642,0.110074885,15.493999,3.712782725415779
283.8685,0.65018404,64.32982,0.49744582,0.1157488,0.035570294,7.446099,2.317121802077842
283.22583,0.36749014,56.13547,0.43709746,0.12156737,-0.045409713,6.824241,1.7587435181170252
285.7641,0.9372,59.469143,0.38865897,0.07857597,-0.09124443,4.6728454,1.1303652531197506
281.1979,0.30107397,47.008396,0.32367602,0.07377872,-0.06579331,3.468219,1.105744818573718
272.08273,0.2860089,50.589806,0.30696028,0.06576802,-0.08824596,3.3271914,0.43689835668203353
281.26953,0.28723466,39.652805,0.3016656,0.06830494,-0.06794139,2.7084825,0.7715178912290536
275.3211,0.20384274,43.36922,-0.02011037,-0.01288703,0.8449679,-0.5589004,0.5691162870596564
277.4956,0.4159652,55.186234,0.17317908,0.0465302,0.19759165,2.5678263,0.7121961432581736
276.36713,0.37880152,46.686398,0.2718381,0.062370285,-0.09563114,2.911844,0.4945608895946182
272.38953,0.40175462,63.724464,0.24705629,0.053526726,-0.12415458,3.4109619,0.30585041979404964
258.35306,0.058220524,27.212399,-0.024016649,-0.019284409,0.77165157,-0.52477497,0.004413156549243083
275.34982,0.1719952,80.08235,-0.001532282,-0.000795416,0.77186126,-0.0636988,0.5691162870596564
278.41748,0.55879915,80.877975,0.2582847,0.05160928,-0.14572847,4.174054,0.5520723849449655
279.61362,0.5195214,96.281364,0.24729928,0.052621555,-0.14710023,5.066475,0.5852364024193377
282.10223,0.59811896,65.67293,0.24701874,0.062479116,-0.038087804,4.1031866,0.8630840219122247
275.06268,0.42304644,109.27975,0.29351994,0.06807548,-0.10555468,7.439271,0.8457897084268431
295.46182,1.6619565,136.97801,0.4955745,0.14202617,0.052556895,19.454464,5.108473133673895
297.4544,1.1357307,155.60193,0.6203816,0.15632479,0.102147326,24.32444,7.645395081945316
293.0747,0.95668066,162.80757,0.6586496,0.16447021,0.14679213,26.776995,7.611928193456449
299.4113,1.2609588,142.11089,0.65510994,0.20135227,0.16639294,28.61435,7.315285248261116
298.14624,1.3812169,159.27515,0.62369835,0.19516698,0.16197865,31.085249,9.212349582547702
292.91214,1.0590163,153.92433,0.6631018,0.16740789,0.14522998,25.768147,7.382552209234077
300.41,1.4571048,150.04286,0.60793805,0.16929041,0.118558355,25.400818,7.14565173678003
295.76816,1.325429,144.05565,0.54536074,0.17856829,0.07910573,25.72377,6.492653610640485
298.9718,0.81244725,137.73763,0.46886927,0.13628438,0.009001445,18.771486,4.479360879618183
300.57217,1.35268,130.1489,0.5083992,0.122900695,0.011959883,15.99539,3.7249093395715036
304.33508,2.5792549,131.08244,0.498535,0.1310195,0.002389759,17.174355,3.5969988664342463
296.8647,0.74509734,107.3141,0.60363245,0.15023822,0.08676389,16.122679,4.141446587164861
282.726,0.42289895,54.68977,0.3940953,0.08387126,-0.07498339,4.5869,1.2212143794104466
278.08884,0.36375827,56.076385,0.29879305,0.05526085,-0.10808857,3.0988288,0.7368505039423913
274.0355,0.26979673,59.162777,0.2970874,0.052076552,-0.14567524,3.0809934,0.2518947160871509
284.9522,0.5804661,69.50849,0.28934985,0.051901773,-0.16893616,3.6076138,0.6449461432069906
271.42017,0.23360047,43.51378,0.28440598,0.057068996,-0.12061082,2.4832878,0.24411639300380011
272.6929,0.33161452,82.593094,0.28223792,0.051809866,-0.16833869,4.2791376,0.28117840224926893
270.71844,0.3636732,91.87478,0.2680427,0.05521593,-0.15437266,5.0729513,0.34693767141845494
287.00937,0.79041696,96.92529,0.28909984,0.059088856,-0.14684856,5.7272043,0.8987432684797672
287.31354,0.9202478,106.888885,0.31778276,0.069966435,-0.13063832,7.4786344,1.5519114460881671
284.1635,0.6268354,112.32246,0.35194245,0.072643384,-0.1182552,8.159483,1.6175570587680221
283.5554,0.715319,130.53682,0.4879958,0.11349023,-0.008132234,14.814653,2.9606429208425027
288.4921,0.7963035,141.30194,0.56295025,0.12939598,0.04366712,18.283903,4.849620820278615
290.81573,0.64630723,121.4739,0.5726954,0.19195993,0.1848964,23.318123,7.1627850667305175
299.36884,1.4844139,161.5925,0.7093456,0.21909897,0.23166825,35.40475,7.107680567182889
302.75183,2.0369556,126.15789,0.6829844,0.22810298,0.22767329,28.77699,7.869049508138519
304.1355,2.1482697,150.96983,0.69202423,0.1943503,0.20022935,29.341032,7.866591859210109
301.68002,1.6795748,131.28049,0.5359813,0.13546608,0.083187126,17.784054,5.678483169381422
297.4986,1.2669436,141.98743,0.5431469,0.14386506,0.03964448,20.427032,5.376730678021235
294.21326,1.0742108,111.17786,0.5951188,0.15342331,0.06789496,17.057274,3.9917104380059096
281.9584,0.4656387,65.35955,0.46023926,0.091099754,-0.058027025,5.9542394,1.5740768712951723
285.78265,0.79658043,78.465775,0.27719012,0.055039436,-0.16032782,4.318712,0.6743523717447034
284.44415,0.8019054,85.57266,0.28391427,0.054449037,-0.15958129,4.659349,0.6791108476365
289.69678,0.7001384,101.81454,0.36232483,0.07231996,-0.0998181,7.363223,1.6129563932179423
291.84363,1.4328583,105.737885,0.36761004,0.08626091,-0.053217627,9.121046,2.2648043096942936
300.48865,1.177136,147.82768,0.6439301,0.18041171,0.15435764,26.669847,6.911805891265539
298.10764,0.87642574,143.70755,0.6686245,0.16657113,0.16992374,23.937527,7.727457118705291
298.6477,1.3402914,130.97131,0.5524725,0.14382806,0.028669473,18.837353,4.289594061397546
294.41028,1.1505781,136.13924,0.57193774,0.13442516,0.02968529,18.300537,4.678584406265301
301.4744,1.469447,105.84888,0.6290214,0.15744296,0.10326522,16.66516,4.745091530614433
300.12656,1.256691,97.76194,0.66025084,0.17171776,0.1264466,16.787462,4.1643185417584085
278.90234,0.28408426,54.615444,0.42213494,0.08342841,-0.06166484,4.55648,1.0114755968821112
274.47958,0.23137075,49.822563,0.31523517,0.059733436,-0.0915613,2.9760728,0.430775168406671
284.35,0.5217525,122.145706,0.44606313,0.099338375,-0.056786098,12.133756,2.8184906701507533
292.8888,0.62265307,123.86112,0.5407631,0.12591223,0.053155124,15.595632,4.038082554965845
282.92383,0.39980274,96.55931,0.6323171,0.21534799,0.15145753,20.793854,4.569951526820882
286.4272,0.6049112,115.150894,0.67352414,0.18693386,0.19783042,21.5256,5.6964471165921875
290.71722,0.83029187,153.05296,0.69542986,0.21967365,0.22305892,33.621704,7.723696592829647
293.02576,1.0371263,159.16354,0.7274722,0.23591079,0.26901427,37.548397,9.113078274968386
297.00208,1.1931304,142.7154,0.49626365,0.13096754,0.006759121,18.691084,4.621892111378554
297.24484,1.2553545,138.63628,0.4828569,0.120893724,-0.013323947,16.760256,3.571631248438904
297.87625,1.04073,114.321724,0.4749705,0.11446243,-0.021190725,13.085542,3.4411739029806903
295.9873,0.6566758,76.902695,0.3600245,0.12387487,-0.000317274,9.526312,2.9584003064123814
279.71692,0.5678085,57.712864,0.3780465,0.0695008,-0.12270347,4.01109,0.971160351848182
263.0041,0.15334558,37.422558,0.31458324,0.039431345,-0.07163775,1.4756218,0.2311101191533991
275.6543,0.21552171,49.20178,0.30204242,0.05802263,-0.12004997,2.8548164,0.5693586651033585
275.94946,0.3377333,60.474556,0.29470575,0.052070912,-0.10983664,3.1489654,0.4674507397766128
272.15982,0.30435002,73.98716,0.26642078,0.04831399,-0.15251227,3.5746148,0.2796089495145728
288.39005,0.4983508,82.9529,0.27288842,0.057246417,-0.1580708,4.7487564,0.5923675659972732
277.24493,0.49312082,99.71017,0.28017074,0.058125418,-0.14600709,5.7956953,0.701561518193885
285.6752,0.840228,117.49371,0.34403905,0.07016497,-0.13404794,8.243942,1.7455005711509448
296.62982,1.6169318,139.84895,0.470898,0.116451144,-0.006016778,16.28557,3.571631248438904
301.65582,1.3120438,152.68298,0.55848736,0.16230114,0.06886153,24.780622,6.458244892427759
301.0148,1.6069508,159.11151,0.5814346,0.14851645,0.07177216,23.630676,7.155340483012052
303.98428,2.3796804,150.11223,0.5016258,0.14941524,0.024286186,22.429054,4.871902814848318
303.5236,1.8686318,157.41635,0.57990086,0.16925584,0.08584799,26.643637,6.756042918366344
302.74066,1.9668316,133.73491,0.59018064,0.1055051,0.14334336,14.109715,4.858177364666401
302.6759,1.4542414,85.85607,0.58942956,0.15931013,0.07514977,13.677742,4.132140994852206
299.5488,1.6386654,125.26308,0.52558696,0.12917084,0.023332555,16.180336,3.4683246311105074
286.6433,0.4186545,76.67346,0.62571865,0.18016003,0.13920777,13.813495,4.023952772239458
271.76157,0.16265512,51.113285,0.45840508,0.11377164,0.03248534,5.8152423,0.5055042800107741
276.84705,0.21248673,49.93082,0.43422642,0.10345448,0.003177099,5.165567,1.0782228520067398
269.20862,0.23061399,50.54025,0.35877085,0.08198874,-0.052240063,4.143731,0.34103790173269516
273.77737,0.27244705,73.8512,0.30879065,0.068093926,0.034872863,5.028818,0.5932238480240404
278.85947,0.36931458,103.725914,0.273231,0.060146518,-0.11737848,6.2387524,0.7898589034377854
289.83456,0.7286241,122.7744,0.46151736,0.10872401,-0.031863663,13.348525,3.132276829202767
295.50897,0.5105977,116.0954,0.77268183,0.23162286,0.33976096,26.890348,8.55270113579041
298.99088,0.9944744,155.73094,0.7094221,0.24643843,0.27934656,38.37809,12.094428735223259
297.94662,0.92653775,161.88387,0.74835527,0.26133552,0.31610367,42.306004,11.792089315727319
301.38605,1.3904036,138.88434,0.7216159,0.23281989,0.3161708,32.335033,9.259160836396207
299.23425,1.1404978,153.30093,0.67940736,0.20953307,0.25530428,32.121613,8.355555974481549
297.41776,1.3615395,148.22319,0.57759714,0.19280449,0.17514455,28.578096,7.941775672665841
300.89102,1.9833232,153.13371,0.5302656,0.15507786,0.15331316,23.74765,6.704404694169208
301.9683,1.3746233,114.452644,0.5598079,0.16307993,0.10694585,18.66493,6.048661843200299
298.16516,0.95480627,117.667145,0.61821574,0.176227,0.14938669,20.73613,6.58513003009707
297.5051,0.8335214,85.94855,0.67404264,0.23008497,0.16141056,19.775469,5.530704077735784
287.87253,0.8011379,84.93279,0.58166194,0.14046068,0.07266245,11.929717,3.7162569121868687
281.6289,0.53534675,76.19313,0.5353529,0.13167661,0.028695708,10.032854,2.4642790719289263
277.99158,0.42924666,69.17306,0.5060908,0.11580491,-0.009127489,8.01058,1.5740180315757966
274.26944,0.26291165,53.745914,0.38071543,0.088220045,0.000537984,4.741467,0.6056004220129597
279.5797,0.3402292,41.42524,0.3813885,0.06862506,-0.051465534,2.8428097,0.8703764008118463
277.35574,0.22201206,29.011206,0.33837664,0.06320114,-0.09490609,1.8335412,0.635749598372877
295.4658,0.8954968,148.55661,0.86377263,0.33354506,0.40885195,49.550323,11.737342761836336
294.94,0.87004733,110.59127,0.75949377,0.2746816,0.34847084,30.377388,9.419151194075805
292.5051,0.7279798,118.3154,0.7941893,0.2038257,0.29406443,24.11572,7.903467890060503
294.32895,1.008547,102.36268,0.7427487,0.17123497,0.2566823,17.52807,5.386769214011742
276.07016,0.37041607,75.57205,0.39737314,0.058558125,-0.10764681,4.425358,0.7682634153159642
282.55032,0.37971854,90.392105,0.41100988,0.060361195,-0.13075955,5.456176,1.1580626483496623
279.1842,0.35710874,100.50952,0.39291027,0.061575968,-0.13507403,6.188971,1.2194913473209965
295.84167,1.5279002,155.38423,0.8462081,0.31202576,0.3989206,48.48388,10.641064719940927
298.12952,0.65494895,122.922356,0.83876127,0.32760817,0.41370788,40.27037,12.486100216231547
302.1955,2.247703,154.82487,0.8524627,0.31666073,0.40159288,49.02696,10.151262708956324
300.38562,1.8394808,146.6796,0.8391836,0.3056346,0.3877417,44.830357,11.632772776671558
303.2609,2.2675543,96.04057,0.7086979,0.28320348,0.37970117,27.199024,8.791244944898214
290.84937,0.70186543,85.48029,0.75694716,0.17450272,0.29020822,14.916543,4.9776940671848
300.7355,0.96223336,142.45065,0.8469713,0.3000516,0.3838948,42.742546,10.32526574575705
302.6514,1.5680791,130.4303,0.81938124,0.26722553,0.35697722,34.8543,8.877388504345545
293.59503,0.8528414,111.73287,0.7966713,0.21620761,0.32944196,24.157497,7.868427550874302
294.2881,1.242057,96.8203,0.72756696,0.17774434,0.2838452,17.209259,5.19568654893409
276.81976,0.37983248,70.6054,0.44489688,0.07031766,-0.022515923,4.964807,1.1470363512160853
268.2115,0.10045443,42.521156,0.12390473,0.031368744,0.47221154,1.3338352,0.19777633167763808
273.7234,0.2497071,59.199234,0.18580109,0.04394501,0.296813,2.601511,0.4012259095535664
278.37598,0.37680653,82.97863,0.41510165,0.061399374,-0.07720693,5.094836,1.0831455526529916
281.647,0.40392733,92.37078,0.398396,0.0643079,-0.04388568,5.9401703,1.879674873352935
292.1997,0.4297535,52.67352,0.2714651,0.06294626,-0.09799973,3.315601,0.7592860993745927
287.084,0.5298448,113.79199,0.46676043,0.09404586,-0.029150568,10.701666,2.571039189559447
294.15994,0.7996646,148.13292,0.8027435,0.2733854,0.33337978,40.497375,9.90038499387664
298.21176,1.4916023,147.36658,0.8314093,0.3112337,0.38286608,45.86544,12.192923775611936
300.1207,1.4132391,152.79276,0.8342338,0.29005098,0.35755676,44.31769,9.353245879797269
300.6165,1.9016975,134.87778,0.832774,0.28909332,0.35693386,38.992264,10.908930434737506
301.91476,1.3748881,118.749084,0.7564886,0.26220885,0.34690818,31.137062,10.18201689341904
297.5667,1.4847459,124.26621,0.79333246,0.22375757,0.30765024,27.805506,7.481640471186058
298.81314,1.5172368,105.04389,0.6962877,0.21295972,0.28235143,22.37012,6.8706506445015965
276.30798,0.2766227,72.70753,0.3999827,0.058827408,-0.11217578,4.2771955,0.7590903358618662
284.70016,0.5608995,92.08922,0.36873794,0.061701283,-0.14964437,5.682023,1.2468104801187212
295.77777,0.8468326,153.46361,0.84146863,0.28608793,0.37285703,43.904087,10.146848764688286
301.96954,1.1860974,140.26097,0.8068251,0.24682492,0.36060685,34.619904,9.960695110939978
292.15652,0.3367283,87.91813,0.7163704,0.22293058,0.33029157,19.599638,6.015468536484657
277.53268,0.24842076,54.979965,0.4366922,0.062495604,-0.059921306,3.436006,0.9591415139979002
282.7558,0.5326647,105.14165,0.42091146,0.07597126,-0.08470169,7.9877434,1.8776797045492488
284.77356,0.4248714,110.7371,0.3705964,0.079463996,-0.04897348,8.799612,2.1242974724976516
287.89926,0.703213,153.19633,0.8138737,0.28163075,0.39034694,43.144802,10.55638197449447
297.55954,1.0036093,126.84993,0.71312064,0.23797458,0.3425493,30.18706,9.613282391037584
294.89578,0.58406174,86.518776,0.50664866,0.22515948,0.2594421,19.480522,6.765311817328323
273.3021,0.17488311,59.71787,0.15286894,0.047282357,0.47214496,2.8236015,0.3507602347618885
282.40637,0.35179055,102.40574,0.37416118,0.06569627,-0.12345864,6.727675,1.3830892267480968
286.00415,0.5899149,117.24471,0.4265066,0.07543978,-0.079757735,8.844915,2.230709234128293
292.072,0.8480584,146.30092,0.81510305,0.27872944,0.38101488,40.778374,10.319596647061621
296.19223,0.99038076,147.24055,0.8317545,0.3322978,0.3923785,48.92771,13.183511079417912
302.0563,1.2666779,147.36984,0.8405451,0.28938058,0.36918104,42.645973,11.216544409738216
295.9656,1.4960876,133.36644,0.8219675,0.2256496,0.2971801,30.094084,7.244477055971511
